"",,,,Tanktables,,,1 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE BB1,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
450,358186,358853,359455,360045 360635 361165 361681,,362205,362639 363073
"",,,,,,,
460,363436,363783,364086,364321 364457,,,
4  7  0,,,,,,,
480,,,,,,,
"",,,,,,,
490,,,,,,,
"",,,,,,,
500,,,,,,,
5  1  0,,,,,,,
520,,,,,,,
530,,,,,,,
540,,,,,,,
550,,,,,,,
560,,,,,,,
570,,,,,,,
580,,,,,,,
590,,,,,,,
600,,,,,,,
610,,,,,,,
620,,,,,,,
630,,,,,,,
640,,,,,,,
650,,,,,,,
660,,,,,,,
670,,,,,,,
680,,,,,,,
690,,,,,,,
700,,,,,,,
710,,,,,,,
720,,,,,,,
730,,,,,,,
740,,,,,,,
750,,,,,,,
760,,,,,,,
770,,,,,,,
780,,,,,,,
790,,,,,,,
800,,,,,,,
810,,,,,,,
820,,,,,,,
830,,,,,,,
840,,,,,,,
850,,,,,,,
860,,,,,,,
870,,,,,,,
880,,,,,,,
890,,,,,,,
"",,,,Tanktables,,,13 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE BB4,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
0,991,1369,1802,2301 2867 3491 4171,,4916,5698 6480
"",,,,,,,
10,7263,8046,8828,9611 10393 11176 11958,,12741,13523 14306
2  0,15088,15871,16660,17459 18257 19055 19853,,20652,21450 22248
30,23047,23845,24643,25442 26240 27038 27837,,28635,29433 30231
"",,,,,,,
40,31030,31828,32627,33425 34224 35022 35821,,36619,37418 38216
"",,,,,,,
50,39015,39813,40612,41410 42209 43007 43806,,44604,45403 46201
6  0,47000,47798,48597,49395 50194 50992 51791,,52589,53388 54186
70,54985,55783,56582,57380 58179 58977 59776,,60574,61373 62171
80,62970,63768,64567,65365 66164 66962 67761,,68559,69358 70156
90,70955,71753,72552,73350 74149 74947 75746,,76544,77343 78141
100,78940,79738,80537,81335 82134 82932 83731,,84529,85328 86126
110,86925,87723,88522,89320 90119 90917 91716,,92514,93313 94111
120,94910,95708,96507,97305 98104 98902 99701,,100499,101298 102096
130,102895,103693,104492,105290 106089 106887 107686,,108484,109283 110081
140,110880,111678,112477,113275 114074 114872 115671,,116469,117268 118066
150,118865,119663,120462,121260 122059 122857 123656,,124454,125253 126051
160,126850,127648,128447,129245 130044 130842 131641,,132439,133238 134036
170,134835,135633,136432,137230 138029 138827 139626,,140424,141223 142021
180,142820,143618,144417,145215 146014 146812 147611,,148409,149208 150006
190,150805,151603,152402,153200 153999 154797 155596,,156394,157193 157991
200,158790,159588,160387,161185 161984 162782 163581,,164379,165178 165976
210,166775,167573,168372,169170 169969 170767 171566,,172364,173163 173961
220,174760,175558,176357,177155 177954 178752 179551,,180349,181148 181946
230,182745,183543,184342,185140 185939 186737 187536,,188334,189133 189931
240,190730,191528,192327,193125 193924 194722 195521,,196319,197118 197916
250,198715,199513,200312,201110 201909 202707 203506,,204304,205103 205901
260,206700,207498,208297,209095 209894 210692 211491,,212289,213088 213886
270,214685,215483,216282,217080 217879 218677 219476,,220274,221073 221871
280,222670,223468,224267,225065 225864 226662 227461,,228259,229058 229856
290,230655,231453,232252,233050 233849 234647 235446,,236244,237043 237841
300,238640,239438,240237,241035 241834 242632 243431,,244229,245028 245826
310,246625,247423,248222,249020 249819 250617 251416,,252214,253013 253811
320,254610,255408,256207,257006 257804 258603 259401,,260200,260998 261797
330,262595,263394,264192,264991 265789 266588 267386,,268185,268983 269782
340,270580,271379,272177,272976 273774 274573 275371,,276169,276967 277765
350,278563,279361,280160,280958 281756 282554 283352,,284150,284948 285746
360,286544,287342,288141,288939 289737 290535 291333,,292131,292929 293727
370,294525,295324,296122,296920 297718 298516 299314,,300112,300910 301708
380,302507,303305,304103,304901 305699 306497 307295,,308093,308891 309688
390,310482,311277,312071,312866 313660 314455 315249,,316044,316838 317633
400,318427,319222,320016,320811 321605 322400 323194,,323989,324783 325578
410,326373,327167,327962,328757 329552 330347 331142,,331937,332732 333527
420,334322,335116,335911,336706 337501 338296 339091,,339886,340681 341476
430,342268,343057,343847,344636 345426 346215 347004,,347794,348583 349373
440,350162,350952,351741,352530 353310 354059 354810,,355561,356282 356948
"",,,,Tanktables,,,14 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE BB4,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
450,357614,358280,358872,359461 360050 360570 361087,,361600,362033 362466
"",,,,,,,
460,362818,363160,363461,363683 363804,,,
4  7  0,,,,,,,
480,,,,,,,
"",,,,,,,
490,,,,,,,
"",,,,,,,
500,,,,,,,
5  1  0,,,,,,,
520,,,,,,,
530,,,,,,,
540,,,,,,,
550,,,,,,,
560,,,,,,,
570,,,,,,,
580,,,,,,,
590,,,,,,,
600,,,,,,,
610,,,,,,,
620,,,,,,,
630,,,,,,,
640,,,,,,,
650,,,,,,,
660,,,,,,,
670,,,,,,,
680,,,,,,,
690,,,,,,,
700,,,,,,,
710,,,,,,,
720,,,,,,,
730,,,,,,,
740,,,,,,,
750,,,,,,,
760,,,,,,,
770,,,,,,,
780,,,,,,,
790,,,,,,,
800,,,,,,,
810,,,,,,,
820,,,,,,,
830,,,,,,,
840,,,,,,,
850,,,,,,,
860,,,,,,,
870,,,,,,,
880,,,,,,,
890,,,,,,,
"",,,,Tanktables,,,15 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE SB4,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
0,996,1375,1809,2309 2875 3501 4182,,4928,5711 6495
"",,,,,,,
10,7278,8062,8846,9629 10413 11196 11980,,12764,13547 14331
2  0,15114,15898,16688,17488 18287 19086 19886,,20685,21485 22284
30,23083,23883,24682,25481 26281 27080 27880,,28679,29478 30278
"",,,,,,,
40,31077,31876,32676,33475 34275 35075 35874,,36674,37473 38273
"",,,,,,,
50,39072,39872,40672,41471 42271 43070 43870,,44669,45469 46268
6  0,47068,47868,48667,49467 50266 51066 51865,,52665,53465 54264
70,55064,55863,56663,57462 58262 59062 59861,,60661,61460 62260
80,63059,63859,64658,65458 66258 67057 67857,,68656,69456 70255
90,71055,71855,72654,73454 74253 75053 75852,,76652,77452 78251
100,79051,79850,80650,81449 82249 83048 83848,,84648,85447 86247
110,87046,87846,88645,89445 90245 91044 91844,,92643,93443 94242
120,95042,95842,96641,97441 98240 99040 99839,,100639,101438 102238
130,103038,103837,104637,105436 106236 107035 107835,,108635,109434 110234
140,111033,111833,112632,113432 114232 115031 115831,,116630,117430 118229
150,119029,119829,120628,121428 122227 123027 123826,,124626,125425 126225
160,127025,127824,128624,129423 130223 131022 131822,,132622,133421 134221
170,135020,135820,136619,137419 138219 139018 139818,,140617,141417 142216
180,143016,143815,144615,145415 146214 147014 147813,,148613,149412 150212
190,151012,151811,152611,153410 154210 155009 155809,,156609,157408 158208
200,159007,159807,160606,161406 162205 163005 163805,,164604,165404 166203
210,167003,167802,168602,169402 170201 171001 171800,,172600,173399 174199
220,174999,175798,176598,177397 178197 178996 179796,,180595,181395 182195
230,182994,183794,184593,185393 186192 186992 187792,,188591,189391 190190
240,190990,191789,192589,193389 194188 194988 195787,,196587,197386 198186
250,198985,199785,200585,201384 202184 202983 203783,,204582,205382 206182
260,206981,207781,208580,209380 210179 210979 211779,,212578,213378 214177
270,214977,215776,216576,217375 218175 218975 219774,,220574,221373 222173
280,222972,223772,224572,225371 226171 226970 227770,,228569,229369 230169
290,230968,231768,232567,233367 234166 234966 235765,,236565,237365 238164
300,238964,239763,240563,241362 242162 242962 243761,,244561,245360 246160
310,246959,247759,248559,249358 250158 250957 251757,,252556,253356 254155
320,254955,255755,256554,257354 258153 258953 259752,,260552,261352 262151
330,262951,263750,264550,265349 266149 266949 267748,,268548,269347 270147
340,270946,271746,272546,273345 274145 274944 275744,,276543,277342 278141
350,278940,279739,280539,281338 282137 282936 283735,,284534,285334 286133
360,286932,287731,288530,289330 290129 290928 291727,,292526,293325 294125
370,294924,295723,296522,297321 298120 298920 299719,,300518,301317 302116
380,302915,303715,304514,305313 306112 306911 307710,,308510,309309 310106
390,310902,311697,312493,313289 314084 314880 315675,,316471,317266 318062
400,318858,319653,320449,321244 322040 322835 323631,,324427,325222 326018
410,326813,327609,328405,329201 329997 330793 331589,,332385,333181 333977
420,334773,335569,336365,337161 337957 338753 339549,,340345,341141 341937
430,342730,343521,344311,345102 345892 346682 347473,,348263,349054 349844
440,350635,351425,352216,353006 353787 354537 355289,,356041,356764 357431
"",,,,Tanktables,,,16 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE SB4,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
450,358098,358765,359358,359948 360537 361059 361577,,362091,362525 362958
"",,,,,,,
460,363312,363655,363957,364180 364303,,,
4  7  0,,,,,,,
480,,,,,,,
"",,,,,,,
490,,,,,,,
"",,,,,,,
500,,,,,,,
5  1  0,,,,,,,
520,,,,,,,
530,,,,,,,
540,,,,,,,
550,,,,,,,
560,,,,,,,
570,,,,,,,
580,,,,,,,
590,,,,,,,
600,,,,,,,
610,,,,,,,
620,,,,,,,
630,,,,,,,
640,,,,,,,
650,,,,,,,
660,,,,,,,
670,,,,,,,
680,,,,,,,
690,,,,,,,
700,,,,,,,
710,,,,,,,
720,,,,,,,
730,,,,,,,
740,,,,,,,
750,,,,,,,
760,,,,,,,
770,,,,,,,
780,,,,,,,
790,,,,,,,
800,,,,,,,
810,,,,,,,
820,,,,,,,
830,,,,,,,
840,,,,,,,
850,,,,,,,
860,,,,,,,
870,,,,,,,
880,,,,,,,
890,,,,,,,
"",,,,Tanktables,,,17 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE BB5,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
0,993,1372,1805,2305 2870 3495 4176,,4921,5703 6486
"",,,,,,,
10,7269,8052,8835,9618 10401 11184 11968,,12751,13534 14317
2  0,15100,15883,16672,17471 18270 19069 19867,,20666,21465 22264
30,23063,23861,24660,25459 26258 27056 27855,,28654,29453 30251
"",,,,,,,
40,31050,31849,32648,33447 34246 35045 35844,,36643,37442 38241
"",,,,,,,
50,39040,39839,40638,41437 42235 43034 43833,,44632,45431 46230
6  0,47029,47828,48627,49426 50225 51024 51823,,52622,53421 54220
70,55019,55818,56617,57416 58215 59014 59813,,60612,61411 62210
80,63009,63808,64607,65406 66204 67003 67802,,68601,69400 70199
90,70998,71797,72596,73395 74194 74993 75792,,76591,77390 78189
100,78988,79787,80586,81385 82184 82983 83782,,84581,85380 86179
110,86978,87777,88576,89374 90173 90972 91771,,92570,93369 94168
120,94967,95766,96565,97364 98163 98962 99761,,100560,101359 102158
130,102957,103756,104555,105354 106153 106952 107751,,108550,109349 110148
140,110947,111746,112545,113343 114142 114941 115740,,116539,117338 118137
150,118936,119735,120534,121333 122132 122931 123730,,124529,125328 126127
160,126926,127725,128524,129323 130122 130921 131720,,132519,133318 134117
170,134916,135715,136514,137312 138111 138910 139709,,140508,141307 142106
180,142905,143704,144503,145302 146101 146900 147699,,148498,149297 150096
190,150895,151694,152493,153292 154091 154890 155689,,156488,157287 158086
200,158885,159684,160483,161281 162080 162879 163678,,164477,165276 166075
210,166874,167673,168472,169271 170070 170869 171668,,172467,173266 174065
220,174864,175663,176462,177261 178060 178859 179658,,180457,181256 182055
230,182854,183653,184452,185250 186049 186848 187647,,188446,189245 190044
240,190843,191642,192441,193240 194039 194838 195637,,196436,197235 198034
250,198833,199632,200431,201230 202029 202828 203627,,204426,205225 206024
260,206823,207622,208420,209219 210018 210817 211616,,212415,213214 214013
270,214812,215611,216410,217209 218008 218807 219606,,220405,221204 222003
280,222802,223601,224400,225199 225998 226797 227596,,228395,229194 229993
290,230792,231591,232389,233188 233987 234786 235585,,236384,237183 237982
300,238781,239580,240379,241178 241977 242776 243575,,244374,245173 245972
310,246771,247570,248369,249168 249967 250766 251565,,252364,253163 253962
320,254761,255560,256358,257157 257956 258755 259554,,260353,261152 261951
330,262750,263549,264348,265147 265946 266745 267544,,268343,269142 269941
340,270740,271539,272338,273137 273936 274735 275534,,276332,277131 277929
350,278728,279526,280325,281124 281922 282721 283519,,284318,285116 285915
360,286714,287512,288311,289109 289908 290706 291505,,292304,293102 293901
370,294699,295498,296296,297095 297894 298692 299491,,300289,301088 301886
380,302685,303484,304282,305081 305879 306678 307476,,308275,309074 309871
390,310665,311460,312255,313050 313845 314640 315435,,316230,317025 317820
400,318615,319410,320205,321000 321795 322590 323385,,324180,324975 325770
410,326565,327360,328156,328951 329746 330542 331337,,332132,332928 333723
420,334519,335314,336109,336905 337700 338495 339291,,340086,340881 341677
430,342470,343260,344049,344839 345629 346419 347209,,347999,348789 349579
440,350368,351158,351948,352738 353518 354268 355019,,355771,356492 357159
"",,,,Tanktables,,,18 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE BB5,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
450,357825,358491,359084,359673 360262 360783 361301,,361814,362247 362680
"",,,,,,,
460,363033,363375,363677,363899 364022,,,
4  7  0,,,,,,,
480,,,,,,,
"",,,,,,,
490,,,,,,,
"",,,,,,,
500,,,,,,,
5  1  0,,,,,,,
520,,,,,,,
530,,,,,,,
540,,,,,,,
550,,,,,,,
560,,,,,,,
570,,,,,,,
580,,,,,,,
590,,,,,,,
600,,,,,,,
610,,,,,,,
620,,,,,,,
630,,,,,,,
640,,,,,,,
650,,,,,,,
660,,,,,,,
670,,,,,,,
680,,,,,,,
690,,,,,,,
700,,,,,,,
710,,,,,,,
720,,,,,,,
730,,,,,,,
740,,,,,,,
750,,,,,,,
760,,,,,,,
770,,,,,,,
780,,,,,,,
790,,,,,,,
800,,,,,,,
810,,,,,,,
820,,,,,,,
830,,,,,,,
840,,,,,,,
850,,,,,,,
860,,,,,,,
870,,,,,,,
880,,,,,,,
890,,,,,,,
"",,,,Tanktables,,,19 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE SB5,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
0,1002,1382,1818,2319 2886 3513 4196,,4943,5727 6512
"",,,,,,,
10,7297,8082,8867,9652 10437 11222 12007,,12792,13577 14361
2  0,15146,15931,16723,17524 18324 19125 19926,,20726,21527 22328
30,23128,23929,24730,25531 26331 27132 27933,,28733,29534 30335
"",,,,,,,
40,31135,31936,32737,33538 34339 35139 35940,,36741,37542 38343
"",,,,,,,
50,39144,39945,40746,41546 42347 43148 43949,,44750,45551 46352
6  0,47153,47953,48754,49555 50356 51157 51958,,52759,53560 54361
70,55161,55962,56763,57564 58365 59166 59967,,60768,61568 62369
80,63170,63971,64772,65573 66374 67175 67975,,68776,69577 70378
90,71179,71980,72781,73582 74382 75183 75984,,76785,77586 78387
100,79188,79989,80790,81590 82391 83192 83993,,84794,85595 86396
110,87197,87997,88798,89599 90400 91201 92002,,92803,93604 94404
120,95205,96006,96807,97608 98409 99210 100011,,100811,101612 102413
130,103214,104015,104816,105617 106418 107219 108019,,108820,109621 110422
140,111223,112024,112825,113626 114426 115227 116028,,116829,117630 118431
150,119232,120033,120833,121634 122435 123236 124037,,124838,125639 126440
160,127240,128041,128842,129643 130444 131245 132046,,132847,133648 134448
170,135249,136050,136851,137652 138453 139254 140055,,140855,141656 142457
180,143258,144059,144860,145661 146462 147262 148063,,148864,149665 150466
190,151267,152068,152869,153669 154470 155271 156072,,156873,157674 158475
200,159276,160077,160877,161678 162479 163280 164081,,164882,165683 166484
210,167284,168085,168886,169687 170488 171289 172090,,172891,173691 174492
220,175293,176094,176895,177696 178497 179298 180098,,180899,181700 182501
230,183302,184103,184904,185705 186506 187306 188107,,188908,189709 190510
240,191311,192112,192913,193713 194514 195315 196116,,196917,197718 198519
250,199320,200120,200921,201722 202523 203324 204125,,204926,205727 206527
260,207328,208129,208930,209731 210532 211333 212134,,212935,213735 214536
270,215337,216138,216939,217740 218541 219342 220142,,220943,221744 222545
280,223346,224147,224948,225749 226549 227350 228151,,228952,229753 230554
290,231355,232156,232956,233757 234558 235359 236160,,236961,237762 238563
300,239364,240164,240965,241766 242567 243368 244169,,244970,245771 246571
310,247372,248173,248974,249775 250576 251377 252178,,252978,253779 254580
320,255381,256182,256983,257784 258585 259385 260186,,260987,261788 262589
330,263390,264191,264992,265792 266593 267394 268195,,268996,269797 270598
340,271399,272200,273000,273801 274602 275403 276204,,277004,277805 278605
350,279406,280206,281007,281807 282608 283408 284209,,285009,285810 286610
360,287411,288211,289012,289812 290612 291413 292213,,293014,293814 294615
370,295415,296216,297016,297817 298617 299418 300218,,301019,301819 302620
380,303420,304221,305021,305822 306622 307423 308223,,309024,309824 310623
390,311420,312217,313014,313810 314607 315404 316201,,316998,317795 318592
400,319389,320186,320982,321779 322576 323373 324170,,324967,325764 326561
410,327358,328155,328952,329749 330547 331344 332141,,332938,333736 334533
420,335330,336128,336925,337722 338519 339317 340114,,340911,341708 342506
430,343301,344092,344884,345676 346468 347260 348051,,348843,349635 350427
440,351218,352010,352802,353594 354375 355128 355881,,356634,357358 358026
"",,,,Tanktables,,,20 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE SB5,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
450,358694,359363,359957,360548 361139 361662 362182,,362697,363132 363567
"",,,,,,,
460,363922,364266,364569,364794 364918,,,
4  7  0,,,,,,,
480,,,,,,,
"",,,,,,,
490,,,,,,,
"",,,,,,,
500,,,,,,,
5  1  0,,,,,,,
520,,,,,,,
530,,,,,,,
540,,,,,,,
550,,,,,,,
560,,,,,,,
570,,,,,,,
580,,,,,,,
590,,,,,,,
600,,,,,,,
610,,,,,,,
620,,,,,,,
630,,,,,,,
640,,,,,,,
650,,,,,,,
660,,,,,,,
670,,,,,,,
680,,,,,,,
690,,,,,,,
700,,,,,,,
710,,,,,,,
720,,,,,,,
730,,,,,,,
740,,,,,,,
750,,,,,,,
760,,,,,,,
770,,,,,,,
780,,,,,,,
790,,,,,,,
800,,,,,,,
810,,,,,,,
820,,,,,,,
830,,,,,,,
840,,,,,,,
850,,,,,,,
860,,,,,,,
870,,,,,,,
880,,,,,,,
890,,,,,,,
"",,,,Tanktables,,,21 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE BB6,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
0,974,1353,1792,2298 2869 3501 4148,,4804,5499 6195
"",,,,,,,
10,6892,7591,8290,8989 9690 10392 11095,,11798,12503 13208
2  0,13914,14622,15336,16059 16783 17508 18233,,18960,19687 20416
30,21145,21875,22606,23337 24070 24803 25537,,26272,27008 27744
"",,,,,,,
40,28481,29219,29959,30698 31439 32180 32923,,33666,34409 35154
"",,,,,,,
50,35899,36645,37391,38139 38887 39636 40385,,41136,41887 42639
6  0,43391,44144,44898,45652 46408 47164 47920,,48677,49435 50194
70,50953,51713,52473,53234 53996 54759 55522,,56285,57050 57815
80,58580,59346,60113,60880 61648 62417 63186,,63955,64725 65496
90,66268,67039,67812,68585 69358 70133 70907,,71682,72458 73234
100,74011,74788,75566,76344 77123 77902 78682,,79462,80243 81024
110,81805,82587,83370,84153 84936 85720 86505,,87289,88075 88860
120,89646,90433,91220,92007 92795 93583 94371,,95160,95949 96739
130,97529,98319,99110,99901 100693 101484 102277,,103069,103862 104655
140,105449,106243,107037,107831 108626 109421 110216,,111012,111808 112604
150,113401,114198,114995,115792 116590 117388 118186,,118984,119783 120582
160,121381,122180,122980,123780 124580 125380 126180,,126981,127782 128583
170,129384,130185,130987,131789 132591 133393 134195,,134998,135800 136603
180,137406,138209,139012,139815 140618 141422 142225,,143029,143833 144637
190,145441,146245,147049,147854 148658 149462 150267,,151071,151876 152681
200,153485,154290,155095,155900 156705 157509 158314,,159119,159924 160729
210,161534,162339,163144,163949 164754 165559 166364,,167169,167974 168779
220,169584,170389,171193,171998 172803 173608 174413,,175218,176023 176828
230,177633,178438,179243,180048 180853 181658 182463,,183268,184073 184878
240,185683,186487,187292,188097 188902 189707 190512,,191317,192122 192927
250,193732,194537,195342,196147 196952 197757 198562,,199367,200172 200977
260,201781,202586,203391,204196 205001 205806 206611,,207416,208221 209026
270,209831,210636,211441,212246 213051 213856 214661,,215466,216270 217075
280,217880,218685,219490,220295 221100 221905 222710,,223515,224320 225125
290,225930,226735,227540,228345 229150 229955 230760,,231564,232369 233174
300,233979,234784,235589,236394 237199 238004 238809,,239614,240419 241224
310,242029,242834,243639,244444 245249 246054 246858,,247663,248468 249273
320,250078,250883,251688,252493 253298 254103 254908,,255713,256518 257323
330,258128,258933,259738,260543 261347 262152 262957,,263762,264567 265372
340,266177,266982,267787,268592 269397 270202 271007,,271811,272616 273420
350,274225,275029,275834,276639 277443 278248 279052,,279857,280661 281466
360,282270,283075,283880,284684 285489 286293 287098,,287902,288707 289511
370,290316,291121,291925,292730 293534 294339 295143,,295948,296752 297557
380,298361,299166,299971,300775 301580 302384 303189,,303993,304798 305601
390,306402,307203,308004,308805 309606 310407 311207,,312008,312809 313610
400,314411,315212,316013,316814 317615 318416 319217,,320018,320819 321620
410,322421,323222,324024,324825 325626 326428 327229,,328030,328832 329633
420,330434,331236,332037,332838 333640 334441 335242,,336044,336845 337646
430,338445,339241,340037,340833 341629 342424 343220,,344016,344812 345608
440,346404,347200,347996,348791 349577 350333 351091,,351848,352576 353248
"",,,,Tanktables,,,22 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE BB6,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
450,353920,354593,355191,355786 356381 356908 357427,,357936,358365 358794
"",,,,,,,
460,359143,359480,359777,359996 360114,,,
4  7  0,,,,,,,
480,,,,,,,
"",,,,,,,
490,,,,,,,
"",,,,,,,
500,,,,,,,
5  1  0,,,,,,,
520,,,,,,,
530,,,,,,,
540,,,,,,,
550,,,,,,,
560,,,,,,,
570,,,,,,,
580,,,,,,,
590,,,,,,,
600,,,,,,,
610,,,,,,,
620,,,,,,,
630,,,,,,,
640,,,,,,,
650,,,,,,,
660,,,,,,,
670,,,,,,,
680,,,,,,,
690,,,,,,,
700,,,,,,,
710,,,,,,,
720,,,,,,,
730,,,,,,,
740,,,,,,,
750,,,,,,,
760,,,,,,,
770,,,,,,,
780,,,,,,,
790,,,,,,,
800,,,,,,,
810,,,,,,,
820,,,,,,,
830,,,,,,,
840,,,,,,,
850,,,,,,,
860,,,,,,,
870,,,,,,,
880,,,,,,,
890,,,,,,,
"",,,,Tanktables,,,23 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE SB6,,,
"",,,,,,,
"",,,,,,,
"",0,1,2,3 4 5 6,,7,8 9
"",,,,,,,
0,978,1357,1798,2304 2876 3509 4157,,4815,5512 6211
"",,,,,,,
10,6910,7610,8310,9012 9715 10418 11123,,11828,12534 13241
2  0,13949,14658,15373,16098 16823 17550 18277,,19005,19734 20464
30,21194,21925,22657,23390 24124 24858 25594,,26330,27067 27804
"",,,,,,,
40,28543,29282,30022,30763 31504 32247 32990,,33734,34478 35224
"",,,,,,,
50,35970,36717,37464,38212 38961 39711 40461,,41212,41964 42717
6  0,43470,44224,44978,45733 46489 47246 48003,,48760,49519 50278
70,51038,51798,52559,53321 54083 54846 55609,,56373,57138 57903
80,58669,59436,60203,60970 61739 62507 63277,,64047,64817 65588
90,66360,67132,67905,68678 69452 70226 71001,,71776,72552 73328
100,74105,74883,75661,76439 77218 77997 78777,,79557,80338 81119
110,81901,82683,83466,84249 85032 85816 86601,,87386,88171 88957
120,89743,90529,91316,92103 92891 93679 94468,,95257,96046 96836
130,97626,98416,99207,99998 100790 101582 102374,,103166,103959 104752
140,105546,106340,107134,107929 108723 109519 110314,,111110,111906 112702
150,113499,114296,115093,115890 116688 117486 118284,,119083,119882 120681
160,121480,122279,123079,123879 124679 125479 126280,,127081,127882 128683
170,129485,130286,131088,131890 132692 133494 134297,,135100,135903 136706
180,137509,138312,139115,139919 140723 141527 142331,,143135,143939 144743
190,145548,146352,147157,147962 148767 149572 150377,,151182,151987 152792
200,153597,154403,155208,156014 156819 157625 158430,,159236,160042 160847
210,161653,162459,163265,164070 164876 165682 166488,,167293,168099 168905
220,169711,170516,171322,172128 172934 173739 174545,,175351,176157 176962
230,177768,178574,179380,180185 180991 181797 182603,,183408,184214 185020
240,185826,186631,187437,188243 189049 189854 190660,,191466,192272 193077
250,193883,194689,195495,196300 197106 197912 198718,,199523,200329 201135
260,201941,202746,203552,204358 205164 205970 206775,,207581,208387 209193
270,209998,210804,211610,212416 213221 214027 214833,,215639,216444 217250
280,218056,218862,219667,220473 221279 222085 222890,,223696,224502 225308
290,226113,226919,227725,228531 229336 230142 230948,,231754,232559 233365
300,234171,234977,235782,236588 237394 238200 239005,,239811,240617 241423
310,242228,243034,243840,244646 245452 246257 247063,,247869,248675 249480
320,250286,251092,251898,252703 253509 254315 255121,,255926,256732 257538
330,258344,259149,259955,260761 261567 262372 263178,,263984,264790 265595
340,266401,267207,268013,268818 269624 270430 271236,,272041,272846 273652
350,274457,275262,276068,276873 277678 278484 279289,,280094,280900 281705
360,282511,283316,284121,284927 285732 286537 287343,,288148,288953 289759
370,290564,291370,292175,292980 293786 294591 295396,,296202,297007 297812
380,298618,299423,300229,301034 301839 302645 303450,,304255,305061 305864
390,306666,307468,308270,309071 309873 310675 311477,,312278,313080 313882
400,314684,315485,316287,317089 317891 318692 319494,,320296,321098 321899
410,322701,323504,324306,325108 325910 326712 327514,,328316,329119 329921
420,330723,331525,332327,333129 333931 334734 335536,,336338,337140 337942
430,338742,339539,340335,341132 341929 342725 343522,,344319,345115 345912
440,346709,347505,348302,349099 349885 350642 351400,,352159,352887 353560
"",,,,Tanktables,,,24 / 24
"",,,,,,,
"",,,,M.t.s. Texas,,,
"",,,,,,,
"",,,,,,,
"",,,,,,,Europanr.: 7647
"",,,,,,,
"",,,,TANK TABLE SB6,,,
"",,,,,,,
"",,,,,,,
